network,time,latitude,longitude,depth,magnitude,azimuthal_gap,event_description,associated_phase_count,event_id,horizontal_uncertainty,local_magnitude,moment_magnitude,duration_magnitude,magnitude_type,p_phase_count,s_phase_count,p_pick_count,s_pick_count,standard_error,used_phase_count,station_count,vertical_uncertainty,updated,author,agency_id,creation_time,version,path
GCI,2023-08-03 21:56:48.577,59.732,-153.195,106400.0,3.9,321.8044929055399,SOUTHERN ALASKA,27337.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11728940,,3.9,,,ml,12954.0,14383.0,12954.0,14383.0,,27337.0,2.0,,2026-05-04 03:33:56.000000000,,,,,2023/08/03/query?eventid=11728940.xml
GCI,2023-08-04 05:50:21.082,56.1462,-149.9967,10000.0,4.2,350.30741143422904,GULF OF ALASKA,10083.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11729062,,4.4,,,mb,0.0,10083.0,0.0,10083.0,,10083.0,2.0,,2026-05-04 04:05:33.000000000,,,,,2023/08/04/query?eventid=11729062.xml
GCI,2023-08-05 00:35:02.680,60.063,-153.1066,127100.0,2.6,315.9653714563907,SOUTHERN ALASKA,14855.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11729311,,2.6,,,ml,4363.0,10492.0,4363.0,10492.0,,14855.0,2.0,,2026-05-04 04:05:34.000000000,,,,,2023/08/05/query?eventid=11729311.xml
GCI,2023-08-05 01:50:53.933,59.4593,-152.3504,83100.0,2.9,142.87729715134284,SOUTHERN ALASKA,21381.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11729336,,2.8,,,ML,9527.0,11854.0,9527.0,11854.0,,21381.0,2.0,,2026-05-04 04:05:35.000000000,,,,,2023/08/05/query?eventid=11729336.xml
GCI,2023-08-05 20:02:16.311,59.348,-152.0617,60700.0,2.0,129.41380117340387,SOUTHERN ALASKA,16588.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11729554,,2.0,,,ml,6857.0,9731.0,6857.0,9731.0,,16588.0,2.0,,2026-05-04 04:37:46.000000000,,,,,2023/08/05/query?eventid=11729554.xml
GCI,2023-08-06 00:17:51.206,59.6758,-153.2783,107900.0,4.6,322.6693051222611,SOUTHERN ALASKA,29289.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11729594,,4.7,,,Mwr,14385.0,14904.0,14385.0,14904.0,,29289.0,2.0,,2026-05-04 04:37:47.000000000,,,,,2023/08/06/query?eventid=11729594.xml
GCI,2023-08-06 08:32:10.862,58.3088,-151.2509,26500.0,2.6,334.80007474505675,"KODIAK ISLAND REGION, ALASKA",15200.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11729666,,2.5,,,ML,4934.0,10266.0,4934.0,10266.0,,15200.0,2.0,,2026-05-04 04:50:55.000000000,,,,,2023/08/06/query?eventid=11729666.xml
GCI,2023-08-10 08:09:24.449,59.8837,-153.1971,121100.0,2.6,319.0451079601546,SOUTHERN ALASKA,16570.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11731031,,2.6,,,ml,6024.0,10546.0,6024.0,10546.0,,16570.0,2.0,,2026-05-04 05:30:06.000000000,,,,,2023/08/10/query?eventid=11731031.xml
GCI,2023-08-10 14:24:07.856,60.0196,-151.5278,65500.0,3.5,306.60301038495527,"KENAI PENINSULA, ALASKA",26512.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11731085,,3.5,,,ml,12067.0,14445.0,12067.0,14445.0,,26512.0,2.0,,2026-05-04 05:30:07.000000000,,,,,2023/08/10/query?eventid=11731085.xml
GCI,2023-08-11 14:21:38.842,60.1138,-153.1551,124700.0,2.8,318.6544496868796,SOUTHERN ALASKA,14972.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11731463,,2.7,,,ML,5507.0,9465.0,5507.0,9465.0,,14972.0,2.0,,2026-05-04 06:08:30.000000000,,,,,2023/08/11/query?eventid=11731463.xml
GCI,2023-08-11 19:48:21.257,60.8091,-151.7618,78600.0,2.6,332.05289088640086,"KENAI PENINSULA, ALASKA",16776.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11731658,,2.6,,,ml,6734.0,10042.0,6734.0,10042.0,,16776.0,2.0,,2026-05-04 06:08:31.000000000,,,,,2023/08/11/query?eventid=11731658.xml
GCI,2023-08-11 14:24:09.686,59.9358,-152.1804,71700.0,3.2,273.5358544269459,SOUTHERN ALASKA,23929.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11731467,,3.2,,,ml,10377.0,13552.0,10377.0,13552.0,,23929.0,2.0,,2026-05-04 06:08:32.000000000,,,,,2023/08/11/query?eventid=11731467.xml
GCI,2023-08-13 13:18:06.942,60.0093,-152.5693,98300.0,2.4,292.690738714167,SOUTHERN ALASKA,10060.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11732134,,2.4,,,ml,1746.0,8314.0,1746.0,8314.0,,10060.0,2.0,,2026-05-04 06:33:11.000000000,,,,,2023/08/13/query?eventid=11732134.xml
GCI,2023-08-13 05:28:27.766,60.726,-151.0793,59300.0,3.2,335.4273377070714,"KENAI PENINSULA, ALASKA",18487.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11732070,,3.2,,,ML,8539.0,9948.0,8539.0,9948.0,,18487.0,2.0,,2026-05-04 06:33:12.000000000,,,,,2023/08/13/query?eventid=11732070.xml
GCI,2023-08-14 13:31:16.724,59.8729,-151.0636,46700.0,3.0,323.1488205932444,"KENAI PENINSULA, ALASKA",25718.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11732390,,3.0,,,ml,12017.0,13701.0,12017.0,13701.0,,25718.0,2.0,,2026-05-04 06:52:45.000000000,,,,,2023/08/14/query?eventid=11732390.xml
GCI,2023-08-15 15:17:37.002,59.8458,-152.9109,97800.0,2.6,299.3055356615956,SOUTHERN ALASKA,17144.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11732855,,2.6,,,ml,6162.0,10982.0,6162.0,10982.0,,17144.0,2.0,,2026-05-04 07:06:58.000000000,,,,,2023/08/15/query?eventid=11732855.xml
GCI,2023-08-16 20:49:01.636,58.2292,-156.0424,154400.0,3.8,345.78788843733435,ALASKA PENINSULA,12807.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11733356,,3.8,,,mb,1702.0,11105.0,1702.0,11105.0,,12807.0,2.0,,2026-05-04 07:34:34.000000000,,,,,2023/08/16/query?eventid=11733356.xml
GCI,2023-08-16 12:51:42.839,60.4678,-150.8393,58200.0,3.9,335.46044686854106,"KENAI PENINSULA, ALASKA",25119.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11733188,,3.9,,,Mwr,11061.0,14058.0,11061.0,14058.0,,25119.0,2.0,,2026-05-04 07:34:35.000000000,,,,,2023/08/16/query?eventid=11733188.xml
GCI,2023-08-19 08:13:47.590,59.4912,-153.1971,98200.0,3.3,312.65871549129355,SOUTHERN ALASKA,23742.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11734537,,3.1,,,ML,10851.0,12891.0,10851.0,12891.0,,23742.0,2.0,,2026-05-04 08:00:03.000000000,,,,,2023/08/19/query?eventid=11734537.xml
GCI,2023-08-20 15:07:40.916,60.2081,-151.3502,48300.0,2.4,321.1593596053517,"KENAI PENINSULA, ALASKA",11706.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11734818,,2.4,,,ml,3326.0,8380.0,3326.0,8380.0,,11706.0,2.0,,2026-05-04 08:22:38.000000000,,,,,2023/08/20/query?eventid=11734818.xml
GCI,2023-08-20 18:52:05.436,58.9614,-152.1193,50600.0,2.4,307.7859338352023,"KODIAK ISLAND REGION, ALASKA",17740.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11734851,,2.4,,,ml,6862.0,10878.0,6862.0,10878.0,,17740.0,2.0,,2026-05-04 08:22:38.000000000,,,,,2023/08/20/query?eventid=11734851.xml
GCI,2023-08-22 00:17:45.522,60.432,-151.8993,73900.0,3.1,320.59918044472215,"KENAI PENINSULA, ALASKA",19140.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11735495,,2.8,,,ML,8767.0,10373.0,8767.0,10373.0,,19140.0,2.0,,2026-05-04 08:38:18.000000000,,,,,2023/08/22/query?eventid=11735495.xml
GCI,2023-08-23 11:47:41.724,58.1579,-151.8394,40500.0,2.9,335.55450291743506,"KODIAK ISLAND REGION, ALASKA",9260.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11736392,,2.9,,,ML,4521.0,4739.0,4521.0,4739.0,,9260.0,2.0,,2026-05-04 09:07:06.000000000,,,,,2023/08/23/query?eventid=11736392.xml
GCI,2023-08-23 18:51:52.010,59.9407,-153.5947,151200.0,4.1,331.2629482227581,SOUTHERN ALASKA,25052.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11736595,,3.7,,,mb,11763.0,13289.0,11763.0,13289.0,,25052.0,2.0,,2026-05-04 09:07:07.000000000,,,,,2023/08/23/query?eventid=11736595.xml
GCI,2023-08-24 12:06:09.303,59.5123,-153.4519,18500.0,2.12,325.2310973638619,SOUTHERN ALASKA,17955.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11736124,,2.12,,,Ml,6664.0,11291.0,6664.0,11291.0,,17955.0,2.0,,2026-05-04 09:22:33.000000000,,,,,2023/08/24/query?eventid=11736124.xml
GCI,2023-08-25 23:46:27.157,60.1694,-152.8543,107800.0,2.9,312.34552247161685,SOUTHERN ALASKA,8653.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11737729,,2.9,,,ML,0.0,8653.0,0.0,8653.0,,8653.0,2.0,,2026-05-04 09:56:39.000000000,,,,,2023/08/25/query?eventid=11737729.xml
GCI,2023-08-25 11:06:53.291,60.2842,-152.4572,96700.0,2.8,311.602877580849,SOUTHERN ALASKA,11948.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11737361,,2.8,,,ml,2049.0,9899.0,2049.0,9899.0,,11948.0,2.0,,2026-05-04 09:56:40.000000000,,,,,2023/08/25/query?eventid=11737361.xml
GCI,2023-08-25 12:18:03.189,58.9128,-152.3443,54900.0,3.5,304.9729686988557,"KODIAK ISLAND REGION, ALASKA",27981.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11737374,,3.5,,,ml,13314.0,14667.0,13314.0,14667.0,,27981.0,2.0,,2026-05-04 09:56:41.000000000,,,,,2023/08/25/query?eventid=11737374.xml
GCI,2023-08-27 03:19:18.674,60.1371,-152.7706,103100.0,2.5,308.5495437476509,SOUTHERN ALASKA,9433.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11738053,,2.5,,,ml,0.0,9433.0,0.0,9433.0,,9433.0,2.0,,2026-05-04 10:22:21.000000000,,,,,2023/08/27/query?eventid=11738053.xml
GCI,2023-08-27 04:09:16.623,59.5951,-152.6704,77500.0,3.1,208.29361213615488,SOUTHERN ALASKA,25655.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11738062,,3.1,,,ml,11637.0,14018.0,11637.0,14018.0,,25655.0,2.0,,2026-05-04 10:22:22.000000000,,,,,2023/08/27/query?eventid=11738062.xml
GCI,2023-08-27 11:27:00.380,61.458,-150.6921,41800.0,3.9,343.97391465802286,SOUTHERN ALASKA,14193.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11738151,,3.7,,,Mwr,2564.0,11629.0,2564.0,11629.0,,14193.0,2.0,,2026-05-04 10:35:24.000000000,,,,,2023/08/27/query?eventid=11738151.xml
GCI,2023-09-04 15:13:03.053,60.0541,-153.2784,138800.0,2.6,321.8160607343,SOUTHERN ALASKA,11010.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11741059,,2.6,,,ml,0.0,11010.0,0.0,11010.0,,11010.0,2.0,,2026-05-04 11:47:55.000000000,,,,,2023/09/04/query?eventid=11741059.xml
GCI,2023-09-04 13:54:35.898,59.8297,-153.3006,121100.0,2.6,325.5791490744979,SOUTHERN ALASKA,13087.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11741047,,2.6,,,ml,3327.0,9760.0,3327.0,9760.0,,13087.0,2.0,,2026-05-04 11:47:56.000000000,,,,,2023/09/04/query?eventid=11741047.xml
GCI,2023-09-04 22:55:52.836,59.4741,-152.6238,88300.0,2.6,181.09851335657874,SOUTHERN ALASKA,21533.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11741187,,2.6,,,ml,9685.0,11848.0,9685.0,11848.0,,21533.0,2.0,,2026-05-04 11:47:57.000000000,,,,,2023/09/04/query?eventid=11741187.xml
GCI,2023-09-04 14:00:48.088,59.3631,-152.522,65500.0,2.5,196.0233254602271,SOUTHERN ALASKA,23558.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11741048,,2.5,,,ML,10255.0,13303.0,10255.0,13303.0,,23558.0,2.0,,2026-05-04 11:47:57.000000000,,,,,2023/09/04/query?eventid=11741048.xml
GCI,2023-09-05 10:38:35.907,60.6155,-151.2213,59000.0,3.7,332.32716238784286,"KENAI PENINSULA, ALASKA",28035.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11741355,,3.7,,,ml,13493.0,14542.0,13493.0,14542.0,,28035.0,2.0,,2026-05-04 12:10:45.000000000,,,,,2023/09/05/query?eventid=11741355.xml
GCI,2023-09-07 04:06:19.390,59.698,-153.1643,105400.0,2.7,320.5320906628324,SOUTHERN ALASKA,16252.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11742259,,2.7,,,ML,7087.0,9165.0,7087.0,9165.0,,16252.0,2.0,,2026-05-04 12:36:03.000000000,,,,,2023/09/07/query?eventid=11742259.xml
GCI,2023-09-06 12:04:07.511,60.1145,-151.313,59400.0,2.6,319.964608608297,"KENAI PENINSULA, ALASKA",17479.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11741794,,2.6,,,ML,6732.0,10747.0,6732.0,10747.0,,17479.0,2.0,,2026-05-04 12:36:04.000000000,,,,,2023/09/06/query?eventid=11741794.xml
GCI,2023-09-07 09:29:58.254,59.8056,-152.634,87200.0,3.5,269.6018406810401,SOUTHERN ALASKA,27416.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11742339,,3.5,,,ML,13010.0,14406.0,13010.0,14406.0,,27416.0,2.0,,2026-05-04 12:58:02.000000000,,,,,2023/09/07/query?eventid=11742339.xml
GCI,2023-09-09 03:37:50.612,59.2689,-152.4006,68000.0,2.0,204.24455405180933,SOUTHERN ALASKA,11858.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11743205,,2.0,,,ml,2635.0,9223.0,2635.0,9223.0,,11858.0,2.0,,2026-05-04 13:21:29.000000000,,,,,2023/09/09/query?eventid=11743205.xml
GCI,2023-09-09 04:19:53.211,59.8404,-152.3069,80200.0,2.2,257.1246423308435,SOUTHERN ALASKA,14990.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11743212,,2.2,,,ml,3305.0,11685.0,3305.0,11685.0,,14990.0,2.0,,2026-05-04 13:21:30.000000000,,,,,2023/09/09/query?eventid=11743212.xml
GCI,2023-09-10 01:48:42.779,59.0584,-152.8983,63300.0,2.5,288.00929943498267,SOUTHERN ALASKA,17973.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11743471,,2.5,,,ml,5871.0,12102.0,5871.0,12102.0,,17973.0,2.0,,2026-05-04 13:55:53.000000000,,,,,2023/09/10/query?eventid=11743471.xml
GCI,2023-09-09 09:45:14.634,59.9119,-153.4627,145100.0,3.3,329.3183925750098,SOUTHERN ALASKA,25901.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11743273,,3.3,,,ML,12084.0,13817.0,12084.0,13817.0,,25901.0,2.0,,2026-05-04 13:55:54.000000000,,,,,2023/09/09/query?eventid=11743273.xml
GCI,2023-09-10 20:50:04.355,59.8177,-153.073,120300.0,2.7,312.5580771014482,SOUTHERN ALASKA,20690.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11743666,,2.6,,,ML,8376.0,12314.0,8376.0,12314.0,,20690.0,2.0,,2026-05-04 14:13:45.000000000,,,,,2023/09/10/query?eventid=11743666.xml
GCI,2023-09-11 06:26:14.158,60.1541,-152.5037,100200.0,2.5,303.19718598528993,SOUTHERN ALASKA,15672.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11743800,,2.0,,,ML,4151.0,11521.0,4151.0,11521.0,,15672.0,2.0,,2026-05-04 14:28:30.000000000,,,,,2023/09/11/query?eventid=11743800.xml
GCI,2023-09-13 03:28:11.667,58.7955,-151.6675,40800.0,1.9,319.432256015551,"KODIAK ISLAND REGION, ALASKA",10689.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11744588,,1.9,,,ml,2466.0,8223.0,2466.0,8223.0,,10689.0,2.0,,2026-05-04 14:44:55.000000000,,,,,2023/09/13/query?eventid=11744588.xml
GCI,2023-09-13 02:50:21.180,60.1758,-151.0752,63000.0,2.0,328.7396071846957,"KENAI PENINSULA, ALASKA",8008.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11744580,,2.0,,,ml,0.0,8008.0,0.0,8008.0,,8008.0,2.0,,2026-05-04 14:44:56.000000000,,,,,2023/09/13/query?eventid=11744580.xml
GCI,2023-09-13 05:39:52.156,58.5663,-153.8594,71100.0,2.5,330.7863203080104,"KODIAK ISLAND REGION, ALASKA",11210.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11744624,,2.5,,,ml,2364.0,8846.0,2364.0,8846.0,,11210.0,2.0,,2026-05-04 14:56:28.000000000,,,,,2023/09/13/query?eventid=11744624.xml
GCI,2023-09-14 17:22:23.599,60.0657,-153.1704,116900.0,2.5,318.3741297788483,SOUTHERN ALASKA,9663.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11745151,,2.5,,,ml,754.0,8909.0,754.0,8909.0,,9663.0,2.0,,2026-05-04 15:27:18.000000000,,,,,2023/09/14/query?eventid=11745151.xml
GCI,2023-09-14 22:35:05.805,59.3137,-153.5008,103700.0,4.4,313.9358592511968,SOUTHERN ALASKA,28481.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11745240,,4.1,,,mb,13585.0,14896.0,13585.0,14896.0,,28481.0,2.0,,2026-05-04 15:27:19.000000000,,,,,2023/09/14/query?eventid=11745240.xml
GCI,2023-09-17 02:13:39.933,60.0487,-153.492,159500.0,2.7,328.5826163559684,SOUTHERN ALASKA,15896.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11746018,,2.7,,,ml,5174.0,10722.0,5174.0,10722.0,,15896.0,2.0,,2026-05-04 15:47:42.000000000,,,,,2023/09/17/query?eventid=11746018.xml
GCI,2023-09-18 06:09:43.358,60.2293,-152.7846,12800.0,3.4,313.08379853194367,SOUTHERN ALASKA,19839.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11746245,,3.4,,,ml,6777.0,13062.0,6777.0,13062.0,,19839.0,2.0,,2026-05-04 16:10:55.000000000,,,,,2023/09/18/query?eventid=11746245.xml
GCI,2023-09-19 21:26:47.171,59.9018,-152.8557,86600.0,2.0,297.7405101110729,SOUTHERN ALASKA,10099.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11746899,,2.0,,,ml,1765.0,8334.0,1765.0,8334.0,,10099.0,2.0,,2026-05-04 16:35:34.000000000,,,,,2023/09/19/query?eventid=11746899.xml
GCI,2023-09-19 16:19:59.019,59.8338,-152.9444,100300.0,2.6,302.6477388036755,SOUTHERN ALASKA,18368.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11746786,,2.6,,,ml,6447.0,11921.0,6447.0,11921.0,,18368.0,2.0,,2026-05-04 16:35:34.000000000,,,,,2023/09/19/query?eventid=11746786.xml
GCI,2023-09-20 20:08:23.947,60.0132,-153.4754,158500.0,2.5,328.14864615776037,SOUTHERN ALASKA,13351.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11747236,,2.5,,,ml,4359.0,8992.0,4359.0,8992.0,,13351.0,2.0,,2026-05-04 17:22:02.000000000,,,,,2023/09/20/query?eventid=11747236.xml
GCI,2023-09-20 23:12:29.612,59.6974,-153.2828,107400.0,2.4,323.0327188727615,SOUTHERN ALASKA,17148.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11747282,,2.4,,,ml,6354.0,10794.0,6354.0,10794.0,,17148.0,2.0,,2026-05-04 17:22:02.000000000,,,,,2023/09/20/query?eventid=11747282.xml
GCI,2023-09-20 06:15:49.537,59.9081,-152.7983,99200.0,3.2,293.9936062024996,SOUTHERN ALASKA,27003.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11747067,,3.2,,,ml,12454.0,14549.0,12454.0,14549.0,,27003.0,2.0,,2026-05-04 17:22:03.000000000,,,,,2023/09/20/query?eventid=11747067.xml
GCI,2023-09-21 18:41:18.112,60.0297,-152.8553,90700.0,2.0,307.7256777557177,SOUTHERN ALASKA,10259.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11747547,,2.0,,,ml,0.0,10259.0,0.0,10259.0,,10259.0,2.0,,2026-05-04 17:34:46.000000000,,,,,2023/09/21/query?eventid=11747547.xml
GCI,2023-09-22 22:03:14.803,60.3317,-152.5965,115700.0,3.2,315.4617515613111,SOUTHERN ALASKA,15871.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11748042,,2.4,,,ML,4007.0,11864.0,4007.0,11864.0,,15871.0,2.0,,2026-05-04 17:52:37.000000000,,,,,2023/09/22/query?eventid=11748042.xml
GCI,2023-09-23 11:14:05.560,59.4528,-152.7957,86400.0,3.1,236.45003854358637,SOUTHERN ALASKA,27280.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11748272,,3.1,,,ml,12492.0,14788.0,12492.0,14788.0,,27280.0,2.0,,2026-05-04 18:19:23.000000000,,,,,2023/09/23/query?eventid=11748272.xml
GCI,2023-09-24 17:42:25.763,59.5888,-150.5609,12300.0,1.9,323.7099294482604,"KENAI PENINSULA, ALASKA",14133.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11748611,,1.9,,,ml,4872.0,9261.0,4872.0,9261.0,,14133.0,2.0,,2026-05-04 18:35:51.000000000,,,,,2023/09/24/query?eventid=11748611.xml
GCI,2023-09-26 02:58:00.543,59.3348,-152.8797,69100.0,2.1,260.6322178107379,SOUTHERN ALASKA,13869.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11749149,,2.1,,,ml,2929.0,10940.0,2929.0,10940.0,,13869.0,2.0,,2026-05-04 19:15:18.000000000,,,,,2023/09/26/query?eventid=11749149.xml
GCI,2023-09-26 00:05:44.678,59.3671,-151.6513,53700.0,2.9,208.40084915574096,"KENAI PENINSULA, ALASKA",27991.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11749122,,2.9,,,ml,13280.0,14711.0,13280.0,14711.0,,27991.0,2.0,,2026-05-04 19:15:19.000000000,,,,,2023/09/26/query?eventid=11749122.xml
GCI,2023-09-26 15:01:27.147,59.8756,-152.3,72800.0,2.4,264.1659067006576,SOUTHERN ALASKA,20483.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11749291,,2.4,,,ml,7837.0,12646.0,7837.0,12646.0,,20483.0,2.0,,2026-05-04 19:37:21.000000000,,,,,2023/09/26/query?eventid=11749291.xml
GCI,2023-09-28 01:06:45.597,58.7653,-152.9163,63100.0,2.5,314.6103721853001,"KODIAK ISLAND REGION, ALASKA",17569.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11749989,,2.5,,,ml,7767.0,9802.0,7767.0,9802.0,,17569.0,2.0,,2026-05-04 20:14:50.000000000,,,,,2023/09/28/query?eventid=11749989.xml
GCI,2023-09-28 04:29:54.687,59.6033,-153.0674,109800.0,2.6,316.6406605570716,SOUTHERN ALASKA,19825.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11750022,,2.4,,,ML,7560.0,12265.0,7560.0,12265.0,,19825.0,2.0,,2026-05-04 20:14:51.000000000,,,,,2023/09/28/query?eventid=11750022.xml
GCI,2023-09-28 15:49:59.026,59.9765,-153.4251,137300.0,2.3,327.76236481834974,SOUTHERN ALASKA,8854.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11750162,,2.3,,,ml,0.0,8854.0,0.0,8854.0,,8854.0,2.0,,2026-05-04 21:04:11.000000000,,,,,2023/09/28/query?eventid=11750162.xml
GCI,2023-09-28 23:13:06.877,60.5365,-151.1696,75700.0,2.8,331.64080122836845,"KENAI PENINSULA, ALASKA",18558.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11750367,,2.8,,,ml,5354.0,13204.0,5354.0,13204.0,,18558.0,2.0,,2026-05-04 21:04:11.000000000,,,,,2023/09/28/query?eventid=11750367.xml
GCI,2023-09-28 09:25:59.004,59.6834,-153.3039,105600.0,3.5,323.2862720455589,SOUTHERN ALASKA,26215.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11750073,,3.4,,,ML,12588.0,13627.0,12588.0,13627.0,,26215.0,2.0,,2026-05-04 21:04:12.000000000,,,,,2023/09/28/query?eventid=11750073.xml
GCI,2023-09-29 23:01:11.256,59.1514,-152.8969,70200.0,2.6,277.5586503741105,SOUTHERN ALASKA,19053.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11750892,,2.4,,,ML,6972.0,12081.0,6972.0,12081.0,,19053.0,2.0,,2026-05-04 21:24:57.000000000,,,,,2023/09/29/query?eventid=11750892.xml
GCI,2023-09-30 08:42:30.909,59.6375,-153.6197,17100.0,1.9,328.64748432385954,SOUTHERN ALASKA,5581.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751062,,1.9,,,ml,5581.0,0.0,5581.0,0.0,,5581.0,2.0,,2026-05-04 22:07:46.000000000,,,,,2023/09/30/query?eventid=11751062.xml
GCI,2023-09-30 08:42:26.539,59.8087,-153.5851,140300.0,2.6,329.390321059764,SOUTHERN ALASKA,14766.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751060,,2.5,,,ML,6189.0,8577.0,6189.0,8577.0,,14766.0,2.0,,2026-05-04 22:07:46.000000000,,,,,2023/09/30/query?eventid=11751060.xml
GCI,2023-09-30 22:24:46.903,59.6405,-152.7929,100000.0,3.3,273.8494062411086,SOUTHERN ALASKA,25364.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751163,,3.3,,,ML,10891.0,14473.0,10891.0,14473.0,,25364.0,2.0,,2026-05-04 22:07:47.000000000,,,,,2023/09/30/query?eventid=11751163.xml
GCI,2023-10-01 13:52:16.644,58.8278,-154.7419,120500.0,2.9,337.0785926684691,ALASKA PENINSULA,9330.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751354,,2.9,,,ML,0.0,9330.0,0.0,9330.0,,9330.0,2.0,,2026-05-04 22:23:09.000000000,,,,,2023/10/01/query?eventid=11751354.xml
GCI,2023-10-01 20:55:07.051,59.6115,-151.8877,51900.0,2.1,236.67239323407978,"KENAI PENINSULA, ALASKA",2787.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751420,,2.1,,,ml,0.0,2787.0,0.0,2787.0,,2787.0,1.0,,2026-05-04 22:23:09.000000000,,,,,2023/10/01/query?eventid=11751420.xml
GCI,2023-10-03 02:21:42.778,60.0408,-152.1884,70100.0,2.6,289.0988382295841,SOUTHERN ALASKA,10577.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751913,,2.4,,,ML,1347.0,9230.0,1347.0,9230.0,,10577.0,2.0,,2026-05-04 22:44:34.000000000,,,,,2023/10/03/query?eventid=11751913.xml
GCI,2023-10-02 09:29:09.568,59.189,-153.3628,82600.0,2.1,305.8503293246822,SOUTHERN ALASKA,8835.0,smi:service.iris.edu/fdsnws/event/1/query?eventid=11751536,,2.1,,,ml,0.0,8835.0,0.0,8835.0,,8835.0,2.0,,2026-05-04 22:44:34.000000000,,,,,2023/10/02/query?eventid=11751536.xml
