resource_id,time,seed_id,filter_id,method_id,horizontal_slowness,backazimuth,onset,phase_hint,polarity,evaluation_mode,event_time,evaluation_status,creation_time,author,agency_id,event_id,network,station,location,channel,uncertainty,lower_uncertainty,upper_uncertainty,confidence_level
smi:local/50896cd4-0549-4e00-bdc9-5662158f5ad2,2023-06-10 04:43:54.392800,GCI.KKFLS..4612,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4612,,,,
smi:local/84e9ad75-0eaa-482d-b16c-20b24118f68a,2023-06-10 04:43:54.292800,GCI.KKFLS..4613,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4613,,,,
smi:local/ed7919a7-d392-4988-ab00-3cd78e9c3db1,2023-06-10 04:43:54.112800,GCI.KKFLS..4614,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4614,,,,
smi:local/c58bc1ac-5291-4d95-a9b5-a0c6296bbdf5,2023-06-10 04:43:54.092800,GCI.KKFLS..4615,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4615,,,,
smi:local/2d8490d4-9726-4ea7-a146-c3d7e2c53007,2023-06-10 04:43:54.512800,GCI.KKFLS..4616,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4616,,,,
smi:local/b5236085-c19b-40e9-8f02-436f9790d88b,2023-06-10 04:43:54.452800,GCI.KKFLS..4617,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4617,,,,
smi:local/7827712c-4359-4d3b-9176-eb5dc0705374,2023-06-10 04:43:54.332800,GCI.KKFLS..4618,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4618,,,,
smi:local/c3da1f41-72bd-4019-afdf-9689951c05b4,2023-06-10 04:43:54.252800,GCI.KKFLS..4619,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4619,,,,
smi:local/63d1c8ba-9657-4b6d-8927-88b14a5adb96,2023-06-10 04:43:54.292800,GCI.KKFLS..4620,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4620,,,,
smi:local/e535eeff-6eb5-4fb4-b5d1-2ea9aef1af0c,2023-06-10 04:43:54.772800,GCI.KKFLS..4621,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4621,,,,
smi:local/786e8f77-3329-4a47-9a60-1013dc048408,2023-06-10 04:43:54.852800,GCI.KKFLS..4622,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4622,,,,
smi:local/8b9aac43-4b36-4fc7-8dc0-70ee3bbe0859,2023-06-10 04:43:54.572800,GCI.KKFLS..4623,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4623,,,,
smi:local/c633a43c-28ed-4641-8e24-349838d9d0de,2023-06-10 04:43:54.392800,GCI.KKFLS..4624,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4624,,,,
smi:local/b5912b05-3f8e-4f3a-90cb-36f8638a3dbf,2023-06-10 04:43:54.692800,GCI.KKFLS..4625,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4625,,,,
smi:local/0d8c7d58-24b3-42cf-bc7b-1cf44d7dc7fc,2023-06-10 04:43:54.572800,GCI.KKFLS..4626,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4626,,,,
smi:local/c8abc352-626d-4269-85d9-889722d7e417,2023-06-10 04:43:54.972800,GCI.KKFLS..4628,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4628,,,,
smi:local/e9f5784f-ea09-4fe8-b422-6973ac26e9e9,2023-06-10 04:43:55.092800,GCI.KKFLS..4629,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4629,,,,
smi:local/c60fb631-fb55-45fa-abd9-910ef6904f0f,2023-06-10 04:43:54.892800,GCI.KKFLS..4630,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4630,,,,
smi:local/1ab72809-ae5a-4888-8112-2b9584b0cc4b,2023-06-10 04:43:55.212800,GCI.KKFLS..4631,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4631,,,,
smi:local/29247df1-ea0a-4473-9a0e-51f26178f98a,2023-06-10 04:43:54.572800,GCI.KKFLS..4632,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4632,,,,
smi:local/00bc68a3-ec76-4989-a2a1-3ce844427774,2023-06-10 04:43:54.512800,GCI.KKFLS..4633,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4633,,,,
smi:local/d80f273a-0b7b-4e65-a576-0584b832a72a,2023-06-10 04:43:54.632800,GCI.KKFLS..4634,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4634,,,,
smi:local/89d168de-907b-460a-ae7c-7cb78e490698,2023-06-10 04:43:54.152800,GCI.KKFLS..4635,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4635,,,,
smi:local/88b33072-b954-4dfb-8235-95659f7633ee,2023-06-10 04:43:55.212800,GCI.KKFLS..4636,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4636,,,,
smi:local/4e3429e6-e45c-4469-bedf-765ff5f4cc22,2023-06-10 04:43:54.452800,GCI.KKFLS..4637,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4637,,,,
smi:local/5e7a1f47-c3c6-459f-8130-a693da193ce0,2023-06-10 04:43:54.572800,GCI.KKFLS..4639,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4639,,,,
smi:local/b6a903a1-a97a-41f8-832c-76c16a395d89,2023-06-10 04:43:54.592800,GCI.KKFLS..4640,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4640,,,,
smi:local/4ee49d5f-bf89-4426-a633-41e0db957821,2023-06-10 04:43:55.252800,GCI.KKFLS..4641,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4641,,,,
smi:local/ec4e38b8-f9bb-4d11-b5da-69088488634e,2023-06-10 04:43:55.292800,GCI.KKFLS..4643,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4643,,,,
smi:local/6eb001a7-c30c-411a-b057-e0e745b1302a,2023-06-10 04:43:54.952800,GCI.KKFLS..4644,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4644,,,,
smi:local/f926aff7-fc61-431f-a949-c51ea3b346cf,2023-06-10 04:43:54.952800,GCI.KKFLS..4645,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4645,,,,
smi:local/c3b9601f-0a02-4b93-974a-ad8c02d6d83b,2023-06-10 04:43:54.892800,GCI.KKFLS..4646,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4646,,,,
smi:local/9e6ff08f-762a-4d9c-b3b3-2339777558b4,2023-06-10 04:43:54.812800,GCI.KKFLS..4647,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4647,,,,
smi:local/fdb18c4a-da84-463a-b696-4037434c7206,2023-06-10 04:43:54.492800,GCI.KKFLS..4649,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4649,,,,
smi:local/417e5ed8-2f01-4e17-9bba-c6624ed10901,2023-06-10 04:43:54.532800,GCI.KKFLS..4650,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4650,,,,
smi:local/21fd04c2-1bd0-4b9c-851d-c289f3fd7cd7,2023-06-10 04:43:54.712800,GCI.KKFLS..4651,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4651,,,,
smi:local/3064d382-dede-45cc-ad55-eb25d6b40e2e,2023-06-10 04:43:54.452800,GCI.KKFLS..4652,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4652,,,,
smi:local/a7155514-5a6e-4dd6-9034-2c9d7be0e2ef,2023-06-10 04:43:53.932800,GCI.KKFLS..4653,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4653,,,,
smi:local/08afb8e4-c1d1-4b87-bf89-1f58e7fad2b9,2023-06-10 04:43:54.432800,GCI.KKFLS..4654,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4654,,,,
smi:local/2b6a6542-e5cd-4ba1-bbeb-9e153634469f,2023-06-10 04:43:54.692800,GCI.KKFLS..4655,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4655,,,,
smi:local/55341174-c605-401a-b7cd-6408d13910e0,2023-06-10 04:43:54.572800,GCI.KKFLS..4656,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4656,,,,
smi:local/ddef8ee2-d908-4a60-9731-e8af9d369834,2023-06-10 04:43:54.752800,GCI.KKFLS..4657,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4657,,,,
smi:local/97d93937-2454-455e-89ca-8425c00406be,2023-06-10 04:43:54.852800,GCI.KKFLS..4658,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4658,,,,
smi:local/08a5f9cb-6ff3-4464-8690-733972ea5cb6,2023-06-10 04:43:55.652800,GCI.KKFLS..4659,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4659,,,,
smi:local/0ccbdb23-7943-403f-a0b2-7e909440e406,2023-06-10 04:43:54.652800,GCI.KKFLS..4660,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4660,,,,
smi:local/f10c2cf3-5a3d-4234-b242-25596b3e1017,2023-06-10 04:43:54.872800,GCI.KKFLS..4661,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4661,,,,
smi:local/d943f20e-616d-44c1-9498-8a0c6b1f2618,2023-06-10 04:43:54.792800,GCI.KKFLS..4662,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4662,,,,
smi:local/07eccce2-f634-4f06-b73e-e8f342980144,2023-06-10 04:43:54.852800,GCI.KKFLS..4663,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4663,,,,
smi:local/220b37a2-df56-48a7-bdde-431fac904d0a,2023-06-10 04:43:54.512800,GCI.KKFLS..4664,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4664,,,,
smi:local/0518fc8f-1257-44ba-a4cc-a9d705ec77b9,2023-06-10 04:43:55.492800,GCI.KKFLS..4665,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4665,,,,
smi:local/d763f321-c5f9-4fb7-a4c8-8213ae68e4b3,2023-06-10 04:43:55.152800,GCI.KKFLS..4666,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4666,,,,
smi:local/8a842f27-6953-4d2d-8c44-ee8631395419,2023-06-10 04:43:54.992800,GCI.KKFLS..4667,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4667,,,,
smi:local/88bae176-023a-445b-a6e7-ea792df2b62d,2023-06-10 04:43:54.872800,GCI.KKFLS..4668,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4668,,,,
smi:local/10dc199b-f913-4854-a733-8ab58f2635f9,2023-06-10 04:43:55.012800,GCI.KKFLS..4669,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4669,,,,
smi:local/29df53be-50f6-4ec3-802d-523483a17f4e,2023-06-10 04:43:54.852800,GCI.KKFLS..4670,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4670,,,,
smi:local/99464938-44f6-4a64-a4b2-d2f129dda1b4,2023-06-10 04:43:54.752800,GCI.KKFLS..4671,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4671,,,,
smi:local/967c55c5-fa52-4513-99c1-c029df524aaf,2023-06-10 04:43:54.532800,GCI.KKFLS..4672,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4672,,,,
smi:local/4b8edbe5-8510-4312-9bf7-97dfed314868,2023-06-10 04:43:55.252800,GCI.KKFLS..4673,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4673,,,,
smi:local/ef249064-98fd-4cd6-b316-8f983185c1b6,2023-06-10 04:43:54.972800,GCI.KKFLS..4674,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4674,,,,
smi:local/ada67561-d16a-4b91-80bb-4e46792ef558,2023-06-10 04:43:54.812800,GCI.KKFLS..4676,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4676,,,,
smi:local/e92f59b5-246d-4b29-bf2c-4d3bc79b7439,2023-06-10 04:43:55.872800,GCI.KKFLS..4678,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4678,,,,
smi:local/aac1940b-3cdc-4f43-9e17-226d071d9455,2023-06-10 04:43:54.892800,GCI.KKFLS..4680,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4680,,,,
smi:local/19811b74-60a2-4d8d-bf90-1cc6747f34cd,2023-06-10 04:43:54.772800,GCI.KKFLS..4681,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4681,,,,
smi:local/6c4819f9-ace5-45c9-a410-1c64fc645c8a,2023-06-10 04:43:55.532800,GCI.KKFLS..4682,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4682,,,,
smi:local/b0746037-8a3b-4f64-a1a8-aaa5d3bd2505,2023-06-10 04:43:55.992800,GCI.KKFLS..4685,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4685,,,,
smi:local/834ec1b0-e4ff-47be-9a21-f4dce6da5d97,2023-06-10 04:43:55.092800,GCI.KKFLS..4686,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4686,,,,
smi:local/44921545-1228-45cd-b577-46e11a4bd288,2023-06-10 04:43:55.012800,GCI.KKFLS..4687,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4687,,,,
smi:local/32446fbb-f9e6-4745-b086-7b80161af8aa,2023-06-10 04:43:55.832800,GCI.KKFLS..4688,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4688,,,,
smi:local/0e209cd8-ab06-410a-95fe-be8f249de558,2023-06-10 04:43:55.212800,GCI.KKFLS..4689,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4689,,,,
smi:local/8c756ac8-e4e2-4072-a47e-7593ced8ab07,2023-06-10 04:43:54.512800,GCI.KKFLS..4690,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4690,,,,
smi:local/116e2cb1-7914-436f-a598-91004dcb55d9,2023-06-10 04:43:54.632800,GCI.KKFLS..4691,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4691,,,,
smi:local/fe8a33b3-366f-4eb6-8da5-995d3417640e,2023-06-10 04:43:55.232800,GCI.KKFLS..4692,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4692,,,,
smi:local/d43895a7-48c0-404f-9744-817d69cddb19,2023-06-10 04:43:54.912800,GCI.KKFLS..4693,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4693,,,,
smi:local/62a7acd5-a4c7-4ca5-9f4b-c4cf48f27389,2023-06-10 04:43:55.132800,GCI.KKFLS..4694,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4694,,,,
smi:local/9b61b61c-98e2-4806-afac-c85ce9ecc958,2023-06-10 04:43:55.472800,GCI.KKFLS..4695,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4695,,,,
smi:local/58021d43-e724-47e7-93d2-fca459dbce19,2023-06-10 04:43:55.252800,GCI.KKFLS..4698,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4698,,,,
smi:local/152c4c22-de8c-4470-b64c-84e4972a96af,2023-06-10 04:43:55.332800,GCI.KKFLS..4699,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4699,,,,
smi:local/b5255505-b0ac-4ceb-ad0a-a0d3924ccf4e,2023-06-10 04:43:54.812800,GCI.KKFLS..4700,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4700,,,,
smi:local/cefd33a6-5eac-400d-9976-41ed8ce21350,2023-06-10 04:43:55.512800,GCI.KKFLS..4702,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4702,,,,
smi:local/7c4416c7-2731-4bca-a4e6-b979dabf2b23,2023-06-10 04:43:54.952800,GCI.KKFLS..4703,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4703,,,,
smi:local/1073643a-d245-4da8-a0a6-393efad175e4,2023-06-10 04:43:54.572800,GCI.KKFLS..4704,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4704,,,,
smi:local/a21c9b77-f24e-4949-9222-bf91fcb3f8bb,2023-06-10 04:43:55.472800,GCI.KKFLS..4705,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4705,,,,
smi:local/ddb61866-e112-4135-a8c6-1b638c797ca1,2023-06-10 04:43:55.432800,GCI.KKFLS..4706,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4706,,,,
smi:local/e6431d97-a808-4e9e-a51a-b3c9590019de,2023-06-10 04:43:54.632800,GCI.KKFLS..4707,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4707,,,,
smi:local/6b388667-da85-4950-959d-2bfc0356e393,2023-06-10 04:43:55.232800,GCI.KKFLS..4708,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4708,,,,
smi:local/b948cef4-a5ef-43ab-9de3-864d312092af,2023-06-10 04:43:55.192800,GCI.KKFLS..4712,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4712,,,,
smi:local/bf20332e-f230-46d6-9aa9-c3ab5b39bbe3,2023-06-10 04:43:53.972800,GCI.KKFLS..4713,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4713,,,,
smi:local/b01c487f-4f55-4ccb-9a11-b018bafa0689,2023-06-10 04:43:54.372800,GCI.KKFLS..4714,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4714,,,,
smi:local/c26f1e31-42d9-4e1a-9d4b-70fa192e6761,2023-06-10 04:43:54.912800,GCI.KKFLS..4715,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4715,,,,
smi:local/e45b6144-c90d-492d-851d-744b9352059d,2023-06-10 04:43:55.692800,GCI.KKFLS..4716,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4716,,,,
smi:local/68a36fee-9461-40bb-ad76-54ebb6df8163,2023-06-10 04:43:54.992800,GCI.KKFLS..4717,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4717,,,,
smi:local/7f25a965-1c9d-4cc9-a155-f88fe907907e,2023-06-10 04:43:55.272800,GCI.KKFLS..4718,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4718,,,,
smi:local/7ddb72e8-b30e-4b6b-a33b-92f900a3581c,2023-06-10 04:43:55.052800,GCI.KKFLS..4719,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4719,,,,
smi:local/f829bbcc-b999-4a6d-b474-4fbedb579a7c,2023-06-10 04:43:55.052800,GCI.KKFLS..4720,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4720,,,,
smi:local/493f54e8-53f7-44ec-a664-a8b2d0025a4c,2023-06-10 04:43:54.972800,GCI.KKFLS..4721,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4721,,,,
smi:local/9c43c586-f9f0-4c5a-ad98-b532be595178,2023-06-10 04:43:55.212800,GCI.KKFLS..4722,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4722,,,,
smi:local/1e73d9bb-279f-4ccf-ae31-39baf318c0c8,2023-06-10 04:43:55.252800,GCI.KKFLS..4723,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4723,,,,
smi:local/e5fcc31f-db63-41b9-b757-67cabd207409,2023-06-10 04:43:55.132800,GCI.KKFLS..4724,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4724,,,,
smi:local/19805ea7-264f-41bc-86bd-e9108822b335,2023-06-10 04:43:55.472800,GCI.KKFLS..4725,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4725,,,,
smi:local/7142c51f-e964-4801-b617-feff5bdea4e9,2023-06-10 04:43:54.872800,GCI.KKFLS..4726,,,,,,s,,,2023-06-10 04:43:30.917,,,,,smi:service.iris.edu/fdsnws/event/1/query?eventid=11707158,GCI,KKFLS,,4726,,,,
